Id,SalePrice
2734,167199.8558500941
2735,122440.9164523984
2736,159148.2862579816
2737,117519.18974209607
2738,154757.49131512918
2739,152753.14929860918
2740,126741.6892490215
2741,132637.9121870855
2742,142449.7292333785
2743,136012.62036100612
2744,148121.15205185104
2745,142120.09187008868
2746,145426.31115795567
2747,166838.893376988
2748,124333.57966102398
2749,133641.27319221254
2750,135075.1103212449
2751,140659.53962107844
2752,203708.38696134745
2753,146775.03261676314
2754,245431.75234376322
2755,125844.21222134486
2756,126123.22293794833
2757,111357.01633783855
2758,116210.98709508675
2759,152526.69358438268
2760,151035.53327442257
2761,131710.6997665715
2762,130866.68860122217
2763,177200.26310531102
2764,147723.73988160476
2765,220439.65944858015
2766,141859.960108585
2767,100053.3639526341
2768,133377.97305919274
2769,123214.53989015566
2770,128721.69719037306
2771,115427.09533454318
2772,106619.9762341583
2773,151453.0999421968
2774,123868.55509742002
2775,113520.97669526572
2776,124593.96675960209
2777,125621.75281251427
2778,107011.16092087407
2779,112769.23284053542
2780,89995.8857529392
2781,97656.72717877306
2782,106676.52343089847
2783,111030.56536517091
2784,116336.25029323003
2785,135050.39972277737
2786,109794.60940343628
2787,105504.40586779437
2788,99965.8088090708
2789,144748.66120627994
2790,85547.57497820134
2791,116488.78606025466
2792,84264.43311818047
2793,151333.1275119007
2794,110041.17868789047
2795,115021.5665936328
2796,105429.3433337047
2797,168183.81063881968
2798,100680.4503232424
2799,113509.17801996598
2800,83457.1412109153
2801,100840.87605939514
2802,133362.76819749473
2803,165486.17640714158
2804,153703.33205728824
2805,98844.83827509571
2806,107042.10645418787
2807,150395.89474615132
2808,143989.92808015447
2809,119942.97087151727
2810,126144.4532083914
2811,145106.81704763343
2812,155246.99091945222
2813,168241.1569076036
2814,160420.02923852077
2815,101941.81877323719
2816,201110.34143471278
2817,152078.53859085988
2818,133083.23280815265
2819,181447.66642093004
2820,135391.03944426315
2821,108830.57676704029
2822,187508.05839542422
2823,236766.29529544406
2824,187082.3550410966
2825,149369.8392638139
2826,131623.33335292508
2827,133998.42158325334
2828,243938.0929675597
2829,158093.45642979027
2830,227862.82265410348
2831,167658.36574636473
2832,251771.26176934337
2833,323652.50043363025
2834,217984.87119891826
2835,232713.87434063366
2836,202713.6729536527
2837,159225.50526228704
2838,151995.035141844
2839,211238.15023273355
2840,157754.5888337792
2841,194425.9482358555
2842,238293.94604564217
2843,137934.6129607278
2844,144435.61040069704
2845,119489.54180386529
2846,199995.91022246133
2847,205800.65640057993
2848,195845.97226482577
2849,192978.90182061162
2850,283764.86673728016
2851,216948.79664524077
2852,237270.91499710947
2853,246224.20941790275
2854,151470.11843562438
2855,167270.0660604202
2856,193625.4592616255
2857,192458.1384554856
2858,164405.51098461842
2859,135069.43954506444
2860,117981.36217911207
2861,132325.48646786224
2862,224842.9268793639
2863,129038.48963808615
2864,254430.9145055243
2865,140341.29642092748
2866,156601.61545733424
2867,103372.81616005841
2868,114970.24387117085
2869,118127.02281961092
2870,151387.9975097301
2871,95979.03096737672
2872,99176.73857552726
2873,108162.0220660117
2874,131711.52317800737
2875,97309.31479023838
2876,156103.67836374106
2877,134321.41572761943
2878,160375.8141958191
2879,126700.76271747412
2880,99975.45704869989
2881,155671.6574036172
2882,160137.02995481045
2883,161727.08549942164
2884,209636.47505497868
2885,173607.00226824227
2886,201219.54657167464
2887,92725.01826916872
2888,116929.49751737596
2889,77120.64997912472
2890,96159.58832525021
2891,134400.37840010392
2892,84185.72118929961
2893,85650.5565512768
2894,86993.7222442456
2895,276925.3490642937
2896,256792.00548760174
2897,205322.7363107697
2898,169597.3766022445
2899,213251.53137939944
2900,146888.5776479833
2901,196422.1415342834
2902,160501.46560260997
2903,327810.23231791623
2904,343519.4379333847
2905,132645.52021976747
2906,164248.573786663
2907,131624.2191354042
2908,134275.35027008233
2909,183460.72953207744
2910,107081.62791222303
2911,103761.86691632192
2912,153162.22200316776
2913,109404.76223307494
2914,98864.23660441466
2915,98999.2600426747
2916,109739.39838651277
2917,162492.22911604325
2918,116486.26604645609
2919,221013.61349036015
